HUD frame time nsec:,16666000

Range Index,Elapsed Time, First Event,Last Event
2040,928,76019,76019
2041,928,76055,76055
2042,960,76091,76091
2043,928,76127,76127
2044,928,76163,76163
2045,896,76199,76199
2046,928,76235,76235
2047,928,76271,76271
2048,928,76307,76307
2049,896,76343,76343
2050,357408,76358,76358
