HUD frame time nsec:,23291000

Range Index,Elapsed Time, First Event,Last Event
2383,704,92462,92462
2384,704,92498,92498
2385,704,92534,92534
2386,736,92570,92570
2387,928,92606,92606
2388,768,92642,92642
2389,736,92678,92678
2390,768,92714,92714
2391,736,92750,92750
2392,768,92786,92786
2393,736,92822,92822
2394,768,92858,92858
2395,736,92894,92894
2396,736,92930,92930
2397,768,92966,92966
2398,768,93002,93002
2399,736,93038,93038
2400,768,93074,93074
2401,704,93110,93110
2402,704,93146,93146
2403,736,93182,93182
2404,704,93218,93218
2405,736,93254,93254
2406,736,93290,93290
2407,736,93326,93326
2408,704,93362,93362
2409,704,93398,93398
2410,736,93434,93434
2411,704,93470,93470
2412,672,93506,93506
2413,800,93542,93542
2414,736,93578,93578
2415,704,93614,93614
2416,736,93650,93650
2417,704,93686,93686
2418,736,93722,93722
2419,704,93758,93758
2420,736,93794,93794
2421,704,93830,93830
2422,736,93866,93866
2423,704,93902,93902
2424,704,93938,93938
2425,704,93974,93974
2426,704,94010,94010
2427,768,94046,94046
2428,736,94082,94082
2429,736,94118,94118
2430,704,94154,94154
2431,704,94190,94190
2432,704,94226,94226
2433,736,94262,94262
2434,768,94298,94298
2435,736,94334,94334
2436,768,94370,94370
2437,704,94406,94406
2438,736,94442,94442
2439,768,94478,94478
2440,928,94514,94514
2441,736,94550,94550
2442,736,94586,94586
2443,736,94622,94622
2444,704,94658,94658
2445,736,94694,94694
2446,704,94730,94730
2447,704,94766,94766
2448,864,94802,94802
2449,736,94838,94838
2450,736,94874,94874
2451,736,94910,94910
2452,704,94946,94946
2453,800,94982,94982
2454,768,95018,95018
2455,736,95054,95054
2456,736,95090,95090
2457,704,95126,95126
2458,704,95162,95162
2459,704,95198,95198
2460,704,95234,95234
2461,704,95270,95270
2462,704,95306,95306
2463,672,95342,95342
2464,704,95378,95378
2465,768,95414,95414
2466,736,95450,95450
2467,768,95486,95486
2468,1056,95522,95522
2469,704,95558,95558
2470,704,95594,95594
2471,736,95630,95630
2472,704,95666,95666
2473,704,95702,95702
2474,704,95738,95738
2475,704,95774,95774
2476,704,95810,95810
2477,704,95846,95846
2478,736,95882,95882
2479,800,95918,95918
2480,704,95954,95954
2481,704,95990,95990
2482,704,96026,96026
2483,736,96062,96062
2484,768,96098,96098
2485,736,96134,96134
2486,736,96170,96170
2487,736,96206,96206
2488,736,96242,96242
2489,768,96278,96278
2490,704,96314,96314
2491,704,96350,96350
2492,704,96386,96386
2493,704,96422,96422
2494,736,96458,96458
2495,704,96494,96494
2496,449056,96509,96509
