HUD frame time nsec:,37519000

Range Index,Elapsed Time, First Event,Last Event
2627,704,108326,108326
2628,736,108362,108362
2629,928,108398,108398
2630,736,108434,108434
2631,736,108470,108470
2632,736,108506,108506
2633,704,108542,108542
2634,704,108578,108578
2635,736,108614,108614
2636,704,108650,108650
2637,736,108686,108686
2638,704,108722,108722
2639,704,108758,108758
2640,704,108794,108794
2641,704,108830,108830
2642,736,108866,108866
2643,736,108902,108902
2644,704,108938,108938
2645,704,108974,108974
2646,704,109010,109010
2647,736,109046,109046
2648,704,109082,109082
2649,704,109118,109118
2650,704,109154,109154
2651,704,109190,109190
2652,704,109226,109226
2653,704,109262,109262
2654,704,109298,109298
2655,704,109334,109334
2656,704,109370,109370
2657,704,109406,109406
2658,704,109442,109442
2659,704,109478,109478
2660,704,109514,109514
2661,704,109550,109550
2662,832,109586,109586
2663,736,109622,109622
2664,736,109658,109658
2665,736,109694,109694
2666,736,109730,109730
2667,704,109766,109766
2668,704,109802,109802
2669,704,109838,109838
2670,672,109874,109874
2671,704,109910,109910
2672,704,109946,109946
2673,704,109982,109982
2674,704,110018,110018
2675,736,110054,110054
2676,704,110090,110090
2677,704,110126,110126
2678,704,110162,110162
2679,704,110198,110198
2680,672,110234,110234
2681,704,110270,110270
2682,704,110306,110306
2683,672,110342,110342
2684,768,110378,110378
2685,704,110414,110414
2686,736,110450,110450
2687,704,110486,110486
2688,704,110522,110522
2689,704,110558,110558
2690,736,110594,110594
2691,704,110630,110630
2692,704,110666,110666
2693,704,110702,110702
2694,736,110738,110738
2695,736,110774,110774
2696,704,110810,110810
2697,704,110846,110846
2698,704,110882,110882
2699,704,110918,110918
2700,704,110954,110954
2701,672,110990,110990
2702,704,111026,111026
2703,672,111062,111062
2704,385952,111098,111098
2705,736,111134,111134
2706,768,111170,111170
2707,896,111206,111206
2708,768,111242,111242
2709,736,111278,111278
2710,800,111314,111314
2711,704,111350,111350
2712,736,111386,111386
2713,704,111422,111422
2714,768,111458,111458
2715,832,111494,111494
2716,704,111530,111530
2717,704,111566,111566
2718,704,111602,111602
2719,704,111638,111638
2720,736,111674,111674
2721,672,111710,111710
2722,704,111746,111746
2723,736,111782,111782
2724,736,111818,111818
2725,704,111854,111854
2726,704,111890,111890
2727,704,111926,111926
2728,736,111962,111962
2729,704,111998,111998
2730,704,112034,112034
2731,736,112070,112070
2732,704,112106,112106
2733,672,112142,112142
2734,704,112178,112178
2735,704,112214,112214
2736,736,112250,112250
2737,768,112286,112286
2738,672,112322,112322
2739,736,112358,112358
2740,672,112394,112394
2741,704,112430,112430
2742,704,112466,112466
2743,704,112502,112502
2744,672,112538,112538
2745,704,112574,112574
2746,736,112610,112610
2747,480896,112625,112625
